ticket_id,text,category
928,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
929,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
930,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
931,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
932,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
933,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
934,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
935,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
936,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Please respond asap!!!,Billing
937,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
938,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
939,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
940,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty? Please respond asap!!!",Product Issue
941,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
942,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
943,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
944,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
945,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
946,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty? Please respond asap!!!",Product Issue
947,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
948,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!! Thanks...,Technical
949,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
950,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty? Please respond asap!!!",Product Issue
951,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
952,"Hi!!! support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
953,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
954,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
955,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
956,"Hi!!! support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
957,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Please respond asap!!! Thanks...",Product Issue
958,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Please respond asap!!!,Billing
959,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
960,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
961,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Thanks...,Account
962,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Please respond asap!!!",Billing
963,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
964,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
965,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Thanks...",Billing
966,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
967,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
968,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
969,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
970,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
971,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
972,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
973,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Please respond asap!!! Thanks...",Refund
974,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
975,"Hi!!! support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
976,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund. Please respond asap!!!,Refund
977,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Thanks...",Billing
978,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Please respond asap!!!",Refund
979,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
980,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Please respond asap!!! Thanks...",Refund
981,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
982,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened. Thanks...,Delivery
983,"Hi!!! support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
984,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
985,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
986,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all. Please respond asap!!!",Technical
987,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
988,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
989,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Thanks...",Billing
990,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
991,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
992,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
993,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
994,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty? Thanks...",Product Issue
995,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
996,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Please respond asap!!!,Technical
997,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
998,"Hi!!! there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
999,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1000,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount? Thanks...",Billing
1001,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1002,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1003,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened. Please respond asap!!! Thanks...,Delivery
1004,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
1005,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
1006,"Hi, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account? Thanks...",Account
1007,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1008,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
1009,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
1010,"Hi!!! support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
1011,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please. Please respond asap!!!",Delivery
1012,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account. Please respond asap!!!,Account
1013,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Thanks...",Product Issue
1014,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1015,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account. Please respond asap!!!,Account
1016,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
1017,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1018,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
1019,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund. Thanks...,Refund
1020,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Please respond asap!!!,Billing
1021,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened. Thanks...,Delivery
1022,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Please respond asap!!!",Billing
1023,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
1024,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
1025,"Hi!!! there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1026,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1027,"Hi!!!, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account?",Account
1028,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1029,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Please respond asap!!!",Refund
1030,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
1031,"Hi!!! support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Thanks...",Refund
1032,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1033,"Hi!!!, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened?? Thanks...",Billing
1034,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1035,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1036,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all. Please respond asap!!!",Technical
1037,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1038,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Thanks...,Technical
1039,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1040,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1041,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened. Please respond asap!!!,Delivery
1042,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund. Thanks...,Refund
1043,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please. Please respond asap!!!",Delivery
1044,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1045,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1046,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1047,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
1048,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1049,"Hi!!! there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1050,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1051,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
1052,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
1053,"Hi, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account?",Account
1054,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Thanks...,Technical
1055,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1056,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1057,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty? Please respond asap!!!",Product Issue
1058,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
1059,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1060,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1061,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
1062,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
1063,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1064,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
1065,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
1066,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund. Please respond asap!!!,Refund
1067,"Hi!!!, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1068,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1069,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Please respond asap!!! Thanks...",Product Issue
1070,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
1071,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
1072,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1073,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1074,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Thanks...",Refund
1075,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1076,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1077,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Thanks...,Technical
1078,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
1079,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1080,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
1081,"Hi!!!, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account? Please respond asap!!!",Account
1082,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1083,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all. Thanks...",Technical
1084,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1085,"Hi!!! there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Please respond asap!!!",Product Issue
1086,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
1087,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Thanks...",Refund
1088,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
1089,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Please respond asap!!!,Account
1090,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
1091,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Please respond asap!!!,Billing
1092,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
1093,"Hi, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account?",Account
1094,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
1095,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
1096,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
1097,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
1098,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1099,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Please respond asap!!!",Refund
1100,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
1101,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1102,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1103,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty? Thanks...",Product Issue
1104,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund.,Refund
1105,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1106,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1107,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Please respond asap!!!,Account
1108,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1109,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
1110,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Please respond asap!!!,Account
1111,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all.",Technical
1112,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
1113,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1114,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all. Please respond asap!!! Thanks...",Technical
1115,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1116,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1117,"Hi!!! support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Thanks...",Refund
1118,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
1119,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1120,"Hi, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account?",Account
1121,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet. Thanks...",Refund
1122,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!! Thanks...",Delivery
1123,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Please respond asap!!!",Refund
1124,"Hi there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package??? Please respond asap!!!",Delivery
1125,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1126,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
1127,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1128,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
1129,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1130,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened. Thanks...,Delivery
1131,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Thanks...,Account
1132,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
1133,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please. Please respond asap!!!",Delivery
1134,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
1135,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount?",Billing
1136,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please. Thanks...",Delivery
1137,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
1138,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund. Thanks...,Refund
1139,"Hi support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all. Please respond asap!!!",Technical
1140,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1141,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
1142,I received the product but it was completely different from what I ordered. This is honestly disappointing :( I would like to return it and get my refund. Thanks...,Refund
1143,"Hi!!! there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1144,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Please respond asap!!!,Technical
1145,"Hi!!! there, I placed an order last week from your online shop. The tracking page still says 'in transit' and has not updated. Honestly this is getting frustrating, where is my package???",Delivery
1146,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue?,Account
1147,I ordered a pair of shoes from your website. The app says delivered but I never received anything! Please help me figure out what happened.,Delivery
1148,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!!,Product Issue
1149,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Thanks...,Technical
1150,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Thanks...,Billing
1151,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Please respond asap!!! Thanks...,Product Issue
1152,"Hi!!!, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account? Please respond asap!!!",Account
1153,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1154,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today?,Technical
1155,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
1156,"Hi!!! there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Please respond asap!!!",Product Issue
1157,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
1158,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Please respond asap!!!",Product Issue
1159,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1160,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1161,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available?,Product Issue
1162,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
1163,"Hi there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise. Thanks...",Product Issue
1164,"Hi!!!, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1165,"Hello team, the headphones I purchased stopped working already. It's been only three days since delivery. Can you help with replacement or warranty?",Product Issue
1166,"Hi!!! support, I'm trying to place an order on your website. But the checkout page keeps showing an ERROR!!! I cannot complete the purchase at all. Please respond asap!!!",Technical
1167,"Hi, I just checked my bank statement and something looks wrong. There is an additional charge from your store that I don't recognize. Please explain why this charge happened??",Billing
1168,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
1169,"HELLO team, I think there is an issue with my payment. I was charged twice for the SAME order!!! Can you please check and refund the extra amount? Please respond asap!!!",Billing
1170,HELLO support team. I think someone accessed my account without permission. Please check the login activity and secure the account.,Account
1171,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1172,I recently changed my email address. Now I cannot log into my shopping account anymore. What should I do to fix this issue? Please respond asap!!!,Account
1173,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon.,Technical
1174,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Please respond asap!!!",Refund
1175,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP?",Refund
1176,"Hi, I tried to log into my retail account today. But the system says my password is incorrect even though I know it's right. Can you help me reset or recover the account?",Account
